id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
9425075725,2015-01-11,572401,3,2.1,1718,3428,1,1,0,1,6,1554,244,1977,0,98170,47.30716474559419,-121.68253465548904,1721,11204
8431338540,2015-01-12,205044,1,1.0,900,5987,2,1,4,3,10,535,20,1953,2010,98130,47.78945426029606,-122.37772714727865,1066,9431
3708910784,2015-01-13,290589,1,1.01,1139,9733,2,0,0,3,4,846,109,1985,2000,98173,47.42568987053767,-122.3172114666351,1071,6305
9661556663,2015-01-14,1204110,7,3.99,3604,10479,2,1,3,1,6,3206,605,1999,1990,98159,47.3201922916443,-121.54915833382826,3475,9239
6131513106,2015-01-15,1067378,5,3.78,3235,10825,2,0,4,1,4,3229,393,1952,0,98042,47.4484654492744,-121.65755250919229,3112,5049
8775901771,2015-01-16,339380,2,1.31,959,5920,2,1,3,2,3,882,409,1950,2010,98080,47.568397074420886,-122.11210109854359,947,4457
9881877683,2015-01-17,470598,3,1.75,1454,3926,1,1,3,4,12,1021,986,1966,1990,98002,47.3280984363466,-121.86154355128298,1609,12471
1778357885,2015-01-18,171136,1,1.0,969,10544,2,1,1,4,5,905,647,2011,0,98073,47.37486344998128,-121.55702981056905,839,4228
5111129636,2015-01-19,1250056,7,5.0,3946,8282,2,1,4,1,10,3845,742,1997,2000,98116,47.71272790104117,-122.28814109713592,4008,2248
9118081122,2015-01-20,526209,4,2.1,1545,5376,1,1,0,4,8,1095,7,2011,0,98062,47.79940567700132,-122.440989529777,1650,2167
8096467582,2015-01-21,1022363,6,4.18,3297,10490,2,1,0,3,9,2941,443,1968,1990,98110,47.39090361489906,-121.9625319354947,3142,4490
3656910973,2015-01-22,662275,4,1.56,2193,5868,2,1,4,1,4,1894,327,1983,1990,98039,47.28931408236997,-122.3574031213364,2216,14162
5549130901,2015-01-23,907721,6,4.65,2585,7986,1,0,1,1,8,2299,886,1998,1990,98017,47.675902491996425,-122.31268090728862,2712,2897
5342549319,2015-01-24,880085,5,3.89,2777,7862,1,0,1,1,10,2607,289,1996,2010,98066,47.560273412365085,-121.60846081026843,2826,12728
2864239897,2015-01-25,1283539,8,5.0,3936,13159,2,0,1,2,10,3860,762,1999,0,98102,47.26024068602536,-122.49259654135511,3811,3179
2757007336,2015-01-26,377306,2,1.77,1062,5423,1,0,0,4,6,1015,510,1975,0,98189,47.76806288886161,-121.68317997353613,935,13912
2522038405,2015-01-27,905428,6,3.86,2985,11450,2,1,3,2,8,2731,911,2005,0,98137,47.24682971703994,-121.9830492236644,2926,6955
9326501964,2015-01-28,729360,3,1.77,2299,7870,1,1,1,3,7,2218,360,1963,2000,98179,47.57521384098018,-121.9407056123547,2171,11162
3817083284,2015-01-29,1302182,8,5.0,3854,14210,2,1,0,4,11,3472,908,1974,2010,98045,47.45436235353615,-121.82823203954364,3755,13888
1853899878,2015-01-30,923161,6,4.16,2574,13839,2,0,0,2,10,2366,598,1953,2010,98054,47.533974350943964,-122.06855500769198,2467,3720
1964660139,2015-01-31,239496,2,1.47,725,9159,2,0,3,1,4,517,715,1981,2000,98173,47.32792851739609,-122.38438811180758,593,11573
5591979607,2015-02-01,1222502,8,5.0,3848,3073,1,0,4,2,9,3404,218,2014,2010,98074,47.61286623955039,-122.39717977619517,3712,2943
7326604934,2015-02-02,422551,2,1.29,1297,7170,2,1,4,1,9,839,405,2010,2000,98187,47.77583181348,-121.74563780081606,1289,12338
5481004975,2015-02-03,901481,4,2.82,2831,1701,1,0,1,2,3,2748,991,1969,1990,98096,47.47505552442695,-122.27896485673271,2692,6912
6714715994,2015-02-04,1167137,7,4.9,3426,11111,2,1,1,2,3,3417,752,1959,1990,98025,47.513774966540936,-122.47189831638235,3245,12675
4198619892,2015-02-05,407880,2,1.65,1459,9113,2,0,3,2,6,1431,922,1983,2010,98154,47.34388700234133,-121.52038611090106,1499,8686
2771257656,2015-02-06,617206,3,1.94,2004,7825,2,1,1,1,7,1701,831,2010,1990,98165,47.73512079025065,-121.5196084806393,2006,4696
7499037479,2015-02-07,229742,1,1.0,952,11652,2,0,3,2,6,471,769,1976,1990,98021,47.782704643083974,-122.12185866265622,1051,3825
2892101296,2015-02-08,1079495,6,4.14,3567,13454,2,1,0,4,9,3103,620,1989,1990,98025,47.67177813105163,-122.47447615544289,3561,14936
4916836597,2015-02-09,423328,1,1.0,1315,8867,1,0,1,4,5,870,767,2014,0,98196,47.52566410129588,-121.77273534140726,1176,11019
1261686875,2015-02-10,417892,3,2.71,1158,5264,1,0,0,4,9,1043,992,1982,1990,98162,47.774078094705175,-121.66898793951432,1064,9414
3980782107,2015-02-11,311330,3,2.5,1046,8968,1,1,2,1,10,557,793,1958,0,98193,47.29231003322037,-122.37498630988419,970,2746
1784910273,2015-02-12,583104,3,3.39,1715,9146,2,1,3,1,8,1447,219,1965,2000,98072,47.48709451593713,-122.36454138509076,1815,1529
2370288185,2015-02-13,1211578,7,4.73,3620,13516,2,0,2,4,8,3193,594,1954,2000,98114,47.522563424035845,-121.67777600030321,3686,7384
7079586600,2015-02-14,261535,1,1.0,516,8776,1,1,1,4,10,470,106,1972,2000,98050,47.49514985185142,-121.57809261128476,517,9325
9194862410,2015-02-15,1186387,6,4.44,3743,9558,2,0,0,4,10,3385,580,1992,2000,98112,47.68145097230722,-121.70924516332585,3704,12995
2041865724,2015-02-16,510911,2,1.99,1743,9719,2,1,1,3,9,1296,608,2006,2000,98145,47.60224173460982,-122.29925505083047,1886,5486
5687135621,2015-02-17,821376,6,4.25,2705,5886,2,0,2,4,8,2615,723,2000,1990,98170,47.27599507955096,-122.08847878056578,2806,1101
2368761418,2015-02-18,902110,5,3.16,3024,12910,1,1,1,2,8,2972,285,1962,1990,98011,47.40787078440584,-121.89915757413408,2935,4723
5744547137,2015-02-19,553189,2,2.1,1569,12801,1,0,4,3,12,1352,748,1973,1990,98002,47.40344610903213,-122.33970652617917,1705,3728
9851506400,2015-02-20,1167445,6,4.34,3944,4935,1,0,2,3,8,3597,7,1960,2000,98119,47.53937931567576,-122.2893975073675,3775,3545
8363352511,2015-02-21,1040387,6,4.94,3065,5619,1,0,1,1,10,2989,805,2001,2000,98134,47.37487505059474,-122.21711392793145,2962,3558
2553262451,2015-02-22,800377,5,4.13,2646,6191,1,1,0,2,3,2443,188,1966,0,98133,47.27036306173235,-121.99048672970916,2692,7846
1538483031,2015-02-23,696139,5,3.74,2268,14956,2,0,1,1,7,2225,80,1986,2010,98081,47.59220959939428,-121.98919511282246,2328,12233
2089258530,2015-02-24,480422,2,1.41,1560,11345,2,1,0,1,5,1405,107,1962,1990,98044,47.71062216312101,-121.68570548065244,1550,11192
8052707840,2015-02-25,852917,4,2.8,2827,7875,2,1,4,2,10,2826,320,2011,2010,98126,47.75896485727955,-121.74698979931237,2655,1948
3123952048,2015-02-26,1302598,8,5.0,3920,11100,2,1,1,1,8,3564,578,1957,2000,98085,47.783547050595686,-121.58626432489005,3767,10760
2357543311,2015-02-27,1053867,5,4.18,3044,12204,1,0,4,2,4,2732,685,2005,2000,98114,47.668670107725404,-121.6670982771754,3093,5936
7987776220,2015-02-28,207428,1,1.0,801,8856,1,1,2,2,9,745,345,1993,2000,98166,47.28382145697514,-122.24612245169435,826,3053
2406262313,2015-03-01,192388,1,1.0,680,6401,2,1,0,1,9,391,862,2009,2010,98178,47.71186709454203,-122.168703230696,751,12197
6073094479,2015-03-02,353633,3,1.69,1106,13420,1,1,2,4,7,636,327,1990,0,98008,47.439976044029486,-121.99957675636746,1058,1193
7167552344,2015-03-03,1208052,8,5.0,3670,4022,2,0,0,1,10,3613,554,1970,2000,98150,47.637946788275414,-122.48572886543636,3797,9933
3551423020,2015-03-04,382025,3,2.23,1199,12675,2,1,4,3,7,946,698,1991,0,98011,47.5187608029765,-121.59609799371628,1283,8304
7827509780,2015-03-05,546962,3,1.27,1492,11912,2,1,3,1,3,1313,301,1978,0,98115,47.69716368018927,-122.45565578743766,1471,13098
5584348741,2015-03-06,579031,3,3.28,1639,6738,2,1,1,2,11,1147,199,2014,1990,98087,47.45530343970381,-122.17755872918336,1740,3959
8613563913,2015-03-07,157726,1,1.0,690,6984,1,1,4,3,6,534,892,1966,2010,98061,47.237076286444015,-121.9308252088036,642,13760
8365437432,2015-03-08,906048,4,2.98,2800,2770,2,0,0,2,4,2766,418,1979,2000,98103,47.53409422652948,-121.98215861139313,2833,11455
3597765598,2015-03-09,530016,1,1.33,1480,13305,1,0,0,4,6,1406,38,1975,0,98072,47.3027743328006,-121.84554010717413,1302,9174
2326295660,2015-03-10,1067760,5,3.32,3475,10969,2,1,0,4,11,3044,731,2002,2010,98076,47.77931057941175,-121.97247982470579,3368,12612
2260722329,2015-03-11,777086,4,1.85,2506,13404,2,1,0,3,4,2218,306,1968,2010,98039,47.51617783949529,-122.27099857429697,2675,3923
9099938926,2015-03-12,508798,3,2.03,1684,9989,2,1,1,4,6,1314,3,2002,2000,98181,47.532135276302355,-122.29892181220613,1728,12446
8800000092,2015-03-13,1202746,8,5.0,3827,4215,2,1,2,4,4,3753,632,1966,1990,98134,47.74435942768889,-121.5927529309245,3916,4239
1081369859,2015-03-14,1154777,7,4.11,3894,12980,1,0,3,1,7,3566,847,1995,1990,98016,47.5747511470907,-122.2360332632644,3853,4865
8455710828,2015-03-15,121684,1,1.0,627,7694,2,0,1,1,5,550,76,2002,0,98118,47.381637626313825,-122.21902276612049,799,9229
6190036668,2015-03-16,823373,5,3.85,2565,3976,1,0,0,4,12,2311,467,2013,1990,98125,47.37765677014802,-122.08704710389965,2649,10890
5540283647,2015-03-17,820479,5,4.32,2316,4737,2,0,1,4,4,2052,178,1994,1990,98177,47.50094718994387,-122.36056167285003,2124,5566
1591115229,2015-03-18,696731,5,3.19,2258,10903,2,1,4,1,11,1772,644,1998,1990,98023,47.719964937357496,-121.99272715557676,2242,7595
1003991818,2015-03-19,961762,6,3.7,3113,1752,2,1,0,4,7,2810,822,1968,2010,98001,47.676837604441765,-121.83496823829788,3207,13218
1105733417,2015-03-20,425776,2,1.3,1069,11661,1,0,3,4,12,1003,740,2014,2000,98091,47.7776443516341,-121.71399950792264,1003,6609
1899605667,2015-03-21,528387,3,2.21,1846,13161,2,0,0,2,7,1626,275,1986,2010,98160,47.243131673711325,-121.78854575813577,1755,4213
9210800123,2015-03-22,665437,3,2.71,2395,2392,2,1,3,4,3,1929,151,1975,2010,98148,47.36099564137861,-122.35236403591973,2263,6108
8217604341,2015-03-23,988474,6,5.0,3233,7789,2,1,3,3,8,3070,163,1951,2000,98116,47.24812462468824,-122.04393285502907,3168,2783
9949530452,2015-03-24,324360,2,2.11,1125,11797,2,1,2,2,9,646,289,2008,2010,98052,47.65064751634146,-122.46141379919182,1020,11158
6901058009,2015-03-25,1140327,7,5.0,3859,1677,2,1,2,3,3,3405,377,1954,0,98045,47.28450021349023,-122.48220200327906,3777,9294
1652346142,2015-03-26,1083897,7,5.0,3401,1105,1,1,1,4,11,3027,620,1986,0,98044,47.25993179079857,-122.0598695817262,3574,6830
6706113811,2015-03-27,753222,5,3.43,2186,12479,1,0,1,1,10,1967,637,1980,2010,98008,47.537003324259736,-122.24703950554238,2259,6831
1783651308,2015-03-28,1048402,6,4.58,3509,5753,2,0,3,2,10,3338,751,1997,1990,98005,47.446890827271496,-121.81663920512663,3666,1041
9440511128,2015-03-29,200578,1,1.0,654,2946,2,1,0,1,9,401,309,1955,2010,98050,47.62906080325748,-121.77575921318659,819,12186
2839036025,2015-03-30,1000896,7,5.0,3037,6544,1,1,4,2,7,2828,929,1964,1990,98118,47.49220923502016,-121.60459627544175,3174,12410
8413591414,2015-03-31,608530,4,3.04,1909,2095,2,0,4,1,5,1722,978,1964,2010,98034,47.45520075756427,-121.73931748646096,1885,7209
6871054530,2015-04-01,424484,3,3.11,1284,14275,1,1,0,2,11,1094,912,2010,0,98081,47.455300269248184,-122.45175587686346,1444,12182
5927302754,2015-04-02,1182366,7,5.0,3675,7985,2,0,0,2,9,3287,388,1965,1990,98180,47.72312582823931,-122.12837698964223,3711,13480
6182225994,2015-04-03,1218563,7,5.0,3964,2782,2,0,2,3,12,3750,856,1969,0,98146,47.43713539043348,-122.22697664824788,4035,12561
6640436563,2015-04-04,318429,2,1.62,745,5541,1,0,4,1,12,371,657,1993,2010,98196,47.40003827666178,-122.11386755017284,821,2061
9619203515,2015-04-05,1256487,7,5.0,3747,4257,2,0,3,3,10,3662,763,1991,2000,98024,47.40312104621364,-122.33992434103129,3684,11741
2390413291,2015-04-06,1212495,7,4.85,3610,7213,1,1,1,3,8,3137,182,1995,1990,98138,47.317960478088935,-122.40229589630941,3771,10868
3824869330,2015-04-07,680683,3,2.9,2000,11189,1,1,2,1,7,1895,820,1983,1990,98016,47.71641331034439,-121.9790154574916,1931,4689
8050483299,2015-04-08,632751,5,3.26,2205,5869,1,0,4,2,10,1874,305,2013,2010,98035,47.28797848901655,-121.7796186891336,2048,8595
9699756061,2015-04-09,1108103,7,4.59,3306,2561,2,1,0,3,5,3011,71,1978,2010,98095,47.74516644267976,-121.79808909806806,3228,7807
4879421071,2015-04-10,363880,2,1.84,1037,5006,1,1,4,1,9,1019,218,1952,1990,98020,47.37008063314661,-122.04905567782377,972,4997
7639691024,2015-04-11,690173,5,4.33,2390,10867,1,1,3,2,4,2344,718,1958,2000,98017,47.739656093304305,-121.97772101371105,2556,1325
4742270470,2015-04-12,721554,3,2.02,2341,10314,2,1,2,3,5,2277,172,1974,2010,98187,47.674492394088745,-121.98367127749135,2513,8205
6470493219,2015-04-13,449839,1,1.0,1420,4981,2,0,0,3,4,970,652,1991,2010,98145,47.549192512570215,-121.80842962223194,1345,2120
4916231173,2015-04-14,1009715,4,3.14,2955,10493,2,1,3,3,7,2481,271,1995,2010,98000,47.60168200235116,-122.45207482404398,3029,1107
2409436797,2015-04-15,373436,3,1.9,1024,6682,2,0,1,2,9,879,725,2008,2000,98141,47.39550645449496,-121.79010389112878,887,11870
1230950326,2015-04-16,1039271,7,4.86,3375,6782,2,0,2,3,12,2942,467,1970,1990,98135,47.5445371685966,-121.91779909924271,3470,7294
3874866349,2015-04-17,743469,5,4.19,2029,1943,2,1,3,2,12,1744,268,1971,0,98193,47.37544174043602,-122.30189128532842,2060,6193
6341097342,2015-04-18,1107188,7,5.0,3450,5550,1,0,3,4,3,3069,19,1978,2010,98050,47.44136368833428,-122.45094114625374,3300,8224
5568491291,2015-04-19,167707,2,2.16,535,14415,2,1,0,3,12,470,577,2012,2000,98078,47.658797533137545,-122.39147220944211,471,9526
5317041852,2015-04-20,348844,1,1.0,1184,10137,1,1,1,4,11,1180,994,2010,1990,98187,47.34635953828613,-121.97530865858073,1141,3039
7207986610,2015-04-21,84522,1,1.0,519,1600,2,0,3,1,3,427,814,2013,1990,98161,47.703307609502524,-121.74159146990871,374,1803
5656841391,2015-04-22,894911,4,3.14,2868,11892,1,1,2,3,3,2516,502,1989,2000,98035,47.425529712199,-122.1653427128755,2748,11040
3931970613,2015-04-23,1012574,7,4.79,3059,14012,1,0,3,1,12,2634,146,1950,2010,98061,47.51930197651371,-122.12087608929478,3090,1766
9347587386,2015-04-24,250430,1,1.0,899,7376,2,0,4,1,10,432,428,2014,0,98128,47.765176292537724,-121.56585358495389,1097,14565
5237256300,2015-04-25,1051322,7,5.0,3201,10609,2,1,2,1,8,3108,164,2011,2010,98084,47.60875337811213,-122.28698691596742,3326,14696
3567703196,2015-04-26,428080,3,1.96,1471,2524,1,1,2,4,8,1366,889,2003,1990,98041,47.587362467706775,-122.39625057542465,1398,4527
9941974727,2015-04-27,744753,3,2.27,2406,4766,2,1,3,2,11,2274,309,2009,0,98000,47.62696463656302,-122.15658988619998,2331,3306
6614147820,2015-04-28,991227,7,5.0,3018,1250,2,0,0,4,6,2585,517,1995,2010,98053,47.750866803256336,-121.75407788050772,3134,12021
5673577926,2015-04-29,539283,3,3.15,1666,10736,1,1,2,4,10,1326,13,1954,0,98174,47.34910822553291,-121.87392270894387,1545,2488
4524244602,2015-04-30,444226,4,3.37,1615,1078,1,0,4,1,6,1302,131,1971,2000,98099,47.567944723479606,-122.08420456063043,1791,5129
3731802528,2015-05-01,1225549,7,5.0,3925,4123,1,0,0,3,4,3847,853,2002,2010,98038,47.44023631263019,-121.53524746716818,4081,12758
7020655678,2015-05-02,503773,2,1.07,1333,10089,2,1,0,2,10,1122,754,1981,1990,98157,47.207113175926146,-121.76500356170543,1465,3373
2322309306,2015-05-03,722277,5,3.93,2323,8064,2,1,0,1,9,2316,438,1960,1990,98006,47.27518053784367,-122.4381385756167,2297,10028
5214400559,2015-05-04,1032990,5,4.03,3274,14068,2,1,2,2,6,2778,742,1959,0,98149,47.394995137158155,-121.75536855614595,3218,4309
7022505058,2015-05-05,780262,4,2.89,2482,9417,2,0,0,4,11,2324,739,1988,2000,98120,47.53899998270915,-122.47596144409414,2407,7834
4960784188,2015-05-06,494311,1,1.0,1353,14362,1,1,3,2,11,1086,673,1980,2010,98177,47.72888486601776,-121.8496766768826,1334,6735
2306708859,2015-05-07,239518,1,1.0,550,2209,2,0,0,2,10,402,794,1961,2000,98044,47.674668470920864,-122.28951716370734,568,12804
6610520053,2015-05-08,392576,3,1.38,1074,6153,1,1,4,3,3,725,262,1987,2000,98073,47.53200020345366,-121.80355779096244,1151,5834
6695589873,2015-05-09,1159637,8,5.0,3761,5898,2,1,1,1,9,3316,642,2001,0,98119,47.24432225074448,-122.19022043335221,3643,14777
9894516302,2015-05-10,542359,3,2.54,1648,14029,2,0,4,2,7,1558,942,1954,0,98071,47.37154377423699,-121.62699369204444,1588,11983
6797329946,2015-05-11,897497,6,4.57,2697,3178,1,0,2,2,9,2462,224,1960,2010,98137,47.420025188735345,-122.16308616340854,2830,14615
1568172385,2015-05-12,873369,5,3.51,2861,11871,2,1,0,4,11,2388,257,1974,1990,98141,47.5730303111223,-121.8803041445957,2755,7990
9209893235,2015-05-13,961574,7,5.0,3117,8610,2,1,0,4,4,2829,233,1984,2010,98045,47.23895417378791,-122.21407244034602,3281,13404
1951409420,2015-05-14,1319150,6,4.61,3913,12077,1,1,3,2,6,3504,335,1984,2000,98122,47.518116132700285,-121.58277845485782,3906,4983
1241213985,2015-05-15,900559,6,4.42,2852,11998,2,1,0,1,6,2379,408,1971,0,98117,47.74087874568682,-121.71900401897183,2761,4768
6392928846,2015-05-16,775248,3,1.58,2215,9895,1,1,4,2,4,1860,827,1986,2000,98074,47.62325961741844,-122.2566971236554,2066,2504
1737000796,2015-05-17,434154,3,2.71,1181,3544,1,0,2,2,5,1014,974,2004,0,98005,47.67824608393765,-121.55120328744134,1083,7793
6014201425,2015-05-18,431493,1,1.0,1337,6522,1,0,1,3,10,1145,23,2013,1990,98020,47.609005389015444,-122.14284241042377,1237,3450
7281791430,2015-05-19,535726,4,3.13,1577,3370,1,0,0,1,11,1391,270,1969,2000,98189,47.323953467303554,-121.84813505233281,1518,12236
1142884854,2015-05-20,1054979,6,4.92,3550,4281,2,0,1,3,8,3280,94,1953,0,98146,47.26629029203961,-121.7571467688856,3550,3033
2786110872,2015-05-21,957638,5,3.34,2991,5710,2,1,0,1,12,2878,141,1967,2010,98102,47.69769440380294,-122.47709783853509,3109,9002
5566108173,2015-05-22,1078851,6,5.0,3160,1328,2,0,2,1,4,2776,693,2000,2010,98087,47.617302661609315,-121.54103265384275,3158,10891
7330808705,2015-05-23,1156066,6,4.43,3540,14683,1,0,4,1,4,3530,717,1969,2010,98098,47.54503693528982,-122.15555869391264,3623,7019
2938175332,2015-05-24,911016,6,4.94,2811,6579,2,0,2,3,9,2757,901,1958,2000,98061,47.31356971898095,-122.31022110656878,2827,14898
9028044888,2015-05-25,1232796,6,4.87,3624,5228,2,1,1,3,10,3367,973,1975,0,98106,47.56200697918705,-121.6492922082715,3469,11472
3009960787,2015-05-26,669247,5,3.23,2095,14122,2,0,0,3,10,2031,80,1974,0,98082,47.2187930711333,-121.79710071717659,1922,2307
2763982780,2015-05-27,1104322,7,5.0,3551,7794,2,1,1,4,8,3073,273,1990,0,98180,47.27130348063638,-122.41325672737665,3352,11719
4511665685,2015-05-28,178891,2,1.66,504,1120,1,0,4,3,12,333,275,2008,2000,98151,47.38713408988266,-122.38295541862323,686,13030
8187827839,2015-05-29,556123,3,2.27,1626,7749,1,1,2,4,10,1355,882,1994,0,98055,47.4662429664467,-121.78480812934635,1442,1975
1589964202,2015-05-30,469810,4,2.95,1719,14763,2,0,1,4,3,1570,957,1990,1990,98189,47.272338697493204,-122.42521674404091,1833,11248
2189147471,2015-05-31,426143,3,2.21,1273,1964,1,1,1,4,11,912,464,1987,2000,98161,47.27196411031452,-121.58282456487593,1460,14002
5492806646,2015-06-01,483317,3,2.66,1376,5224,2,0,4,2,3,1231,207,1968,1990,98021,47.63553619635018,-121.75845986305237,1252,11618
9292826243,2015-06-02,443817,1,1.04,1491,4675,2,1,0,2,5,1061,295,1963,1990,98067,47.54183164392009,-122.16450779403301,1677,12866
3838108070,2015-06-03,1134648,5,3.77,3431,6694,2,1,1,2,11,3223,38,1970,2010,98184,47.520245188466596,-122.13706122077465,3601,11620
8500571485,2015-06-04,1278359,7,4.5,3921,3076,1,0,4,4,7,3636,947,1964,2000,98009,47.47146069707053,-121.9935039037959,3885,5939
6633157712,2015-06-05,280869,1,1.0,546,7865,2,1,0,4,11,537,287,1952,0,98065,47.78592586380674,-122.13903058635145,442,4733
2114987588,2015-06-06,1036669,5,4.11,3414,6643,1,1,0,1,11,3188,123,1986,1990,98007,47.22988016973663,-121.71653144856168,3318,9551
3451401892,2015-06-07,1112535,6,5.0,3370,9524,1,0,2,4,8,3185,875,1995,2000,98122,47.308376305696946,-121.52526305589838,3193,3223
4702588841,2015-06-08,1044033,5,4.29,3483,12560,2,0,4,2,3,3422,968,1965,0,98037,47.58850465444074,-121.9154784845618,3482,1484
1452712257,2015-06-09,950131,7,4.3,3203,6249,1,1,0,4,12,3119,282,1963,2010,98122,47.281819392310744,-122.05396267233247,3037,2428
3378653546,2015-06-10,138623,1,1.0,768,2316,1,0,2,4,9,305,877,1958,2000,98061,47.55362856280551,-122.27722585973179,569,3080
8826410145,2015-06-11,297616,1,1.66,869,2196,2,0,3,1,8,736,179,1956,2000,98155,47.54065673528865,-121.8465665807522,957,14776
8442573562,2015-06-12,359712,1,1.06,1135,4170,1,0,4,4,11,813,96,1963,2000,98137,47.782603110183786,-121.81442313818461,1266,1695
9058185312,2015-06-13,494747,3,2.41,1629,10621,1,1,3,3,9,1333,190,1955,0,98044,47.73003189222941,-121.81480939298564,1770,7300
8399303494,2015-06-14,609224,4,3.45,2193,1355,2,1,0,1,6,2023,73,1964,1990,98064,47.76733200626047,-122.47301496413151,2130,5660
1995750782,2015-06-15,670080,5,3.44,2182,13426,2,1,4,4,9,1970,446,2001,1990,98066,47.26816142168439,-121.60087789933952,2318,1201
4030368768,2015-06-16,367004,2,1.74,1156,10718,1,1,2,4,4,696,784,1983,2000,98136,47.72088906235251,-122.16189343657082,1017,13049
5608515354,2015-06-17,245358,2,1.37,619,13089,2,1,0,1,8,602,496,1950,2000,98132,47.27745439703698,-121.75583423751839,717,10390
4218558390,2015-06-18,408173,1,1.0,1330,14485,2,1,4,4,8,1017,560,1969,0,98105,47.579759307126395,-121.74019309289967,1326,10459
5758948157,2015-06-19,745603,4,3.41,2310,1028,1,1,4,2,4,2251,483,1956,2010,98137,47.6320468964068,-121.84944502118776,2486,12162
6473964503,2015-06-20,495493,4,2.54,1581,14218,1,0,3,3,6,1494,848,1956,2000,98139,47.29651209888957,-122.10513347685571,1439,14757
1348597687,2015-06-21,859661,3,2.89,2474,2013,2,1,0,3,10,2448,721,1999,2000,98081,47.57959562555772,-121.89161578318347,2538,9265
7237162165,2015-06-22,539787,3,2.04,1869,11894,1,1,2,2,10,1802,115,1951,2010,98057,47.2314762957472,-122.45980130874213,2001,9287
4174373488,2015-06-23,347038,1,1.0,1240,10019,2,0,2,4,10,963,534,1996,2000,98148,47.3759596514457,-121.7381042078121,1227,13460
3948554922,2015-06-24,170182,1,1.0,616,13638,2,0,0,4,10,209,97,1963,1990,98148,47.75269509636047,-122.40041135167166,478,4477
9063595472,2015-06-25,763035,3,2.61,2353,3024,1,0,0,3,3,2314,327,1980,2000,98192,47.30303869774112,-122.10324907420039,2460,3202
9726181661,2015-06-26,999457,5,4.47,3338,9490,1,1,1,4,4,3230,908,1999,1990,98130,47.2391619954702,-122.39638121233503,3416,8490
7592631649,2015-06-27,541785,4,2.74,1650,6839,2,0,3,3,6,1577,406,2010,0,98068,47.46620691979328,-121.6629255541809,1479,9449
5456877763,2015-06-28,1257445,6,3.94,3964,11057,2,1,0,3,11,3899,312,1990,0,98088,47.71037092511636,-121.94969760656404,3934,12850
7710583046,2015-06-29,734582,4,3.14,2431,13208,2,1,0,2,5,2264,701,1963,1990,98063,47.24600342918097,-121.80904487983072,2251,7317
8655779833,2015-06-30,500098,3,2.98,1512,14503,2,1,1,3,8,1251,693,1954,1990,98176,47.41332121913825,-121.81741783015738,1610,5425
4807499331,2015-07-01,648809,5,3.03,2164,6791,1,0,1,4,9,1797,147,1954,2010,98071,47.73986490073559,-121.6583937683415,2164,6350
7007123760,2015-07-02,448446,3,1.7,1581,11303,2,0,4,4,10,1308,341,2013,1990,98016,47.270893329966675,-122.36743059665487,1515,3806
3296351193,2015-07-03,364880,2,1.27,1133,1754,1,1,2,1,9,797,494,1978,1990,98072,47.38640110354717,-121.84027185959512,1204,8163
8983319560,2015-07-04,240612,2,1.09,1012,9961,1,1,3,4,5,655,947,1954,2000,98159,47.66705236692142,-121.92486594559634,834,13448
9668425413,2015-07-05,947459,5,3.34,3349,4735,2,1,4,1,8,3113,22,1985,2010,98069,47.525926592283284,-122.46910287742868,3235,1185
9555098951,2015-07-06,532341,2,1.0,1619,2238,1,0,0,3,7,1405,104,1968,1990,98112,47.69939988438015,-122.2985770911772,1449,9070
5086218421,2015-07-07,574748,3,2.54,1641,14121,1,1,1,4,12,1276,674,2013,1990,98020,47.26695723582928,-122.23242845862178,1561,9334
1588500336,2015-07-08,324359,3,2.42,1059,11405,2,0,2,2,6,774,578,1971,1990,98134,47.752332502827834,-122.42744362457083,927,12545
9853753528,2015-07-09,262696,1,1.0,987,2906,1,1,4,2,3,610,801,1983,2000,98006,47.76094707670912,-122.1452801941012,920,8050
7178943964,2015-07-10,1272676,8,5.0,3808,8399,1,0,2,2,9,3660,800,2005,2000,98110,47.29318781208803,-122.47279749128452,3978,9831
9493281738,2015-07-11,381523,2,2.34,1396,8961,2,1,1,3,10,1079,557,1966,2000,98026,47.220325278644054,-121.94681650774227,1510,12941
4167151602,2015-07-12,1154731,7,4.87,3843,10756,2,0,4,3,4,3450,592,2005,0,98007,47.793904829173336,-122.28849903942022,3788,3074
3306574889,2015-07-13,568981,2,2.08,1712,10410,2,0,4,1,9,1337,940,1966,2000,98027,47.489350955381454,-122.2129968944908,1844,8654
8902730176,2015-07-14,381351,2,1.21,1203,5601,2,0,2,2,8,1097,658,1967,1990,98193,47.54324524242126,-121.58952837382871,1396,13160
2351320869,2015-07-15,664243,2,1.59,1970,10549,2,0,1,1,7,1830,221,1994,2000,98198,47.569542840199944,-121.99718315087648,2032,1201
8189850582,2015-07-16,236986,2,1.08,1080,13031,2,0,0,1,6,1005,854,2005,2000,98046,47.6738010776683,-122.23098606875558,1172,12284
4626304718,2015-07-17,991066,6,5.0,3337,2460,2,0,4,4,4,3329,14,1999,2010,98085,47.68719278142755,-121.90153824175194,3222,6710
